site_country_code,admin_project_code,admin_data_partner,admin_project_contact,bldg_use_type,bldg_use_subtype,bldg_project_status,site_country,bldg_year_permit,bldg_year_complete,bldg_year_complete_interval,bldg_QTO_type,bldg_area_definition,bldg_area_gfa,bldg_area_hfa,bldg_area_interval,bldg_users_total,bldg_floors_ag,bldg_floors_bg,bldg_struct_type,bldg_roof_type,bldg_energy_class_general,bldg_energy_class_country,bldg_certification,inv_energy_consumption,inv_mat_mass_total,inv_mat_mass_total_m2,inv_mat_mass_total_capita,inv_mat_mass_sum_top_5,inv_mat_mass_ratio,inv_mat_1_type,inv_mat_1_mass,inv_mat_2_type,inv_mat_2_mass,inv_mat_3_type,inv_mat_3_mass,inv_mat_4_type,inv_mat_4_mass,inv_mat_5_type,inv_mat_5_mass,mass_aluminium,mass_bamboo,mass_brass_copper,mass_cement_mortar,mass_ceramics,mass_concrete_reinforced,mass_concrete_wo_reinforcement,mass_earth,mass_EPS_XPS,mass_fungi,mass_glass,mass_metals,mass_plastics,mass_steel_reinforcement,mass_stone,mass_stone_wool,mass_straw_hemp,mass_wood,mass_other,eurostat_metal_materials,eurostat_non-metallic_minerals,eurostat_fossil_energy_materials,eurostat_biomass_based_materials,lca_RSP,lca_software,lca_database,lca_scenarios_decarbonisation,scope_parts,scope_LCS,scope_LCM,scope_parts_1_ground,scope_parts_2_structure,scope_parts_3_secondary,scope_parts_4_finishes,scope_parts_5_mechanical,scope_parts_6_electrical,scope_parts_6+_renewables,scope_parts_7_facilities,scope_parts_8_fittings,scope_LCS_A123,scope_LCS_A4,scope_LCS_A5,scope_LCS_B1,scope_LCS_B2,scope_LCS_B3,scope_LCS_B4,scope_LCS_B5,scope_LCS_B6,scope_LCS_B7,scope_LCS_B8,scope_LCS_C1,scope_LCS_C2,scope_LCS_C3,scope_LCS_C4,scope_LCS_D,scope_handling_D,GHG_sum_em,GHG_sum_em_m2a,GHG_sum_em_capita_a,GHG_A_m2a,GHG_B_em_m2a,GHG_B_op_m2a,GHG_C_m2a,GHG_A_capita_a,GHG_B_em_capita_a,GHG_B_op_capita_a,GHG_C_capita_a,GHG_A1_m2a,GHG_A2_m2a,GHG_A3_m2a,GHG_A4_m2a,GHG_A5_m2a,GHG_B1_m2a,GHG_B2_m2a,GHG_B3_m2a,GHG_B4_m2a,GHG_B6_m2a,GHG_B7_m2a,GHG_C1_m2a,GHG_C2_m2a,GHG_C3_m2a,GHG_C4_m2a,GHG_A123_m2a,GHG_A45_m2a,GHG_B1234_m2a,GHG_B5_m2a,GHG_B67_m2a,GHG_C12_m2a,GHG_C34_m2a,GHG_D_m2a,GHG_A123_m2a_APEN,GHG_A45_m2a_APEN,GHG_B1234_m2a_APEN,GHG_B5_m2a_APEN,GHG_B67_m2a_APEN,GHG_C12_m2a_APEN,GHG_C34_m2a_APEN,GHG_D_m2a_APEN,GHG_sum_em_m2a_APEN,GHG_sum_op_m2a_APEN,GHG_A123_m2a_harm,GHG_A45_m2a_harm,GHG_B1234_m2a_harm,GHG_B5_m2a_harm,GHG_B67_m2a_harm,GHG_C12_m2a_harm,GHG_C34_m2a_harm,GHG_sum_em_m2a_harm,GHG_A123_m2a_harm_LCM,GHG_A45_m2a_harm_LCM,GHG_B1234_m2a_harm_LCM,GHG_B5_m2a_harm_LCM,GHG_C12_m2a_harm_LCM,GHG_C34_m2a_harm_LCM,GHG_P1_sum_m2a,GHG_P1_A123_m2a,GHG_P1_A45_m2a,GHG_P1_B1234_m2a,GHG_P1_B5_m2a,GHG_P1_C12_m2a,GHG_P1_C34_m2a,GHG_P1_D_m2a,GHG_P2_sum_m2a,GHG_P2_A123_m2a,GHG_P2_A45_m2a,GHG_P2_B1234_m2a,GHG_P2_B5_m2a,GHG_P2_C12_m2a,GHG_P2_C34_m2a,GHG_P2_D_m2a,GHG_P34_sum_m2a,GHG_P34_A123_m2a,GHG_P34_A45_m2a,GHG_P34_B1234_m2a,GHG_P34_B5_m2a,GHG_P34_C12_m2a,GHG_P34_C34_m2a,GHG_P34_D_m2a,GHG_P4_sum_m2a,GHG_P4_A123_m2a,GHG_P4_A45_m2a,GHG_P4_B1234_m2a,GHG_P4_B5_m2a,GHG_P4_C12_m2a,GHG_P4_C34_m2a,GHG_P4_D_m2a,GHG_P56_sum_m2a,GHG_P56_A123_m2a,GHG_P56_A45_m2a,GHG_P56_B1234_m2a,GHG_P56_B5_m2a,GHG_P56_C12_m2a,GHG_P56_C34_m2a,GHG_P56_D_m2a,GHG_P78_sum_m2a,GHG_P78_A123_m2a,GHG_P78_A45_m2a,GHG_P78_B1234_m2a,GHG_P78_B5_m2a,GHG_P78_C12_m2a,GHG_P78_C34_m2a,GHG_P78_D_m2a,GHG_sum_em_m2pertonGHG_a,GHG_sum_em_m2pertonGHG,GHG_sum_op_m2pertonGHG_a,GHG_sum_op_m2pertonGHG,GHG_sum_em_cappertonGHG_a,GHG_sum_em_cappertonGHG,GHG_sum_op_cappertonGHG_a,GHG_sum_op_cappertonGHG,ratio_A123_LCM,ratio_A45_LCM,ratio_B1234_LCM,ratio_B5_LCM,ratio_C12_LCM,ratio_C34_LCM,ratio_A123_parts,ratio_A45_parts,ratio_B1234_parts,ratio_B5_parts,ratio_C12_parts,ratio_C34_parts
FR,CSTB361,CSTB,CSTB,Non-residential,School and Daycare,New Built,France,,,2015-2019,,France,5400,,5001-10000,920,3,0,massive concrete,Flat roof,,2,,,,,,,,Concrete w/o reinforcement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,Other,INIES,No data,GLEISA,ABCD,PCMRODW,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,4766084.7,17.65216556,103.610537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.65216556,12.03003178,2.665448179,2.297522812,,0.89859178,0.286454003,3.386097407,,,,,,,,4.028857778,,,,,,,,1.625289222,,,,,,,,2.335870852,,,,,,,,5.7,,,,,,,,0.18,,,,,,,,56.65027313,1.133005463,,,9.651528014,0.19303056,,,0.681504586,0.150998367,0.130155295,,0.05090547,0.016227697,0.850488098,0.059429946,0.03860971,-0.001649589,0.05198227,0.200231947
FR,CSTB362,CSTB,CSTB,Residential,Multi-family house,New Built,France,,,2015-2019,,France,1318.59,,0-5000,50,4,0,massive brick,Flat roof,New Standard,2,,53.4,,,,,,"Ceramics (e.g., fired clay bricks)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,Other,INIES,No data,GLEISA,ABCD,PCMRODW,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,637303.42,9.666437937,254.921368,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5029,,,,,,,,,,,,,,,,,,12.5029,,,9.666437937,6.587721786,1.459616346,1.258138079,,0.492074564,0.156864031,0.301218119,,,,,,,,2.060079327,,,,,,,,0.855943546,,,,,,,,3.055947338,,,,,,,,2.56,,,,,,,,0.64,,,,,,,,103.4507237,2.069014474,79.9814443,1.599628886,3.922778258,0.078455565,,,0.681504586,0.150998367,0.130155295,,0.05090547,0.016227697,0.850488098,0.059429946,0.03860971,-0.001649589,0.05198227,0.200231947
FR,CSTB363,CSTB,CSTB,Residential,Multi-family house,New Built,France,,,2015-2019,,France,1182.63,,0-5000,50,3,0,massive brick,Flat roof,New Standard,2,,48.8,,,,,,"Ceramics (e.g., fired clay bricks)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,Other,INIES,No data,GLEISA,ABCD,PCMRODW,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,570819.46,9.653390494,228.327784,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4564,,,,,,,,,,,,,,,,,,11.4564,,,9.653390494,6.578829894,1.457646204,1.256439885,,0.491410378,0.156652301,0.301249588,,,,,,,,2.176369617,,,,,,,,1.129241775,,,,,,,,2.630220103,,,,,,,,2.56,,,,,,,,0.64,,,,,,,,103.5905468,2.071810937,87.28745505,1.745749101,4.379668486,0.08759337,,,0.681504586,0.150998367,0.130155295,,0.05090547,0.016227697,0.850488098,0.059429946,0.03860971,-0.001649589,0.05198227,0.200231947
FR,CSTB364,CSTB,CSTB,Residential,Single family house,New Built,France,,,2015-2019,,France,173,,0-5000,2,2,1,massive brick,Other,New Standard,,,32.2,,,,,,Concrete w/o reinforcement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,Other,INIES,No data,GLEISA,ABCD,PCMRODW,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,107018.19,12.37204509,1070.1819,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0258,,,,,,,,,,,,,,,,,,6.0258,,,12.37204509,8.431605467,1.868158609,1.610287175,,0.629804767,0.200769805,1.122084393,,,,,,,,3.023783815,,,,,,,,1.126343353,,,,,,,,2.863552601,,,,,,,,3.656191908,,,,,,,,0.579396532,,,,,,,,80.82738084,1.616547617,165.9530685,3.319061369,0.934420588,0.018688412,,,0.681504586,0.150998367,0.130155295,,0.05090547,0.016227697,0.850488098,0.059429946,0.03860971,-0.001649589,0.05198227,0.200231947
FR,CSTB365,CSTB,CSTB,Residential,Single family house,New Built,France,,,2015-2019,,France,182,,0-5000,3,2,0,massive brick,Other,New Standard,2,,31.8,,,,,,Concrete w/o reinforcement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,Other,INIES,No data,GLEISA,ABCD,PCMRODW,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,113924.21,12.51914396,759.4947333,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4751,,,,,,,,,,,,,,,,,,6.4751,,,12.51914396,8.531854021,1.890370298,1.629432872,,0.637292904,0.203156881,0.408059341,,,,,,,,3.351856044,,,,,,,,1.685527473,,,,,,,,2.707916484,,,,,,,,3.66,,,,,,,,0.58,,,,,,,,79.87766604,1.597553321,154.4377693,3.088755386,1.316664825,0.026333296,,,0.681504586,0.150998367,0.130155295,,0.05090547,0.016227697,0.850488098,0.059429946,0.03860971,-0.001649589,0.05198227,0.200231947
FR,CSTB366,CSTB,CSTB,Residential,Single family house,New Built,France,,,2015-2019,,France,212,,0-5000,2,3,1,massive brick,Other,New Standard,,,22.6,,,,,,Concrete w/o reinforcement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,Other,INIES,No data,GLEISA,ABCD,PCMRODW,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,117732.49,11.10683868,1177.3249,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7005,,,,,,,,,,,,,,,,,,1.7005,,,11.10683868,7.569361498,1.677114507,1.445613862,,0.565398841,0.180238418,0.712212264,,,,,,,,3.01875566,,,,,,,,1.145133962,,,,,,,,1.993373585,,,,,,,,3.657237736,,,,,,,,0.579562264,,,,,,,,90.03462001,1.8006924,588.0623346,11.76124669,0.849383208,0.016987664,,,0.681504586,0.150998367,0.130155295,,0.05090547,0.016227697,0.850488098,0.059429946,0.03860971,-0.001649589,0.05198227,0.200231947
FR,CSTB367,CSTB,CSTB,Residential,Single family house,New Built,France,,,2015-2019,,France,135,,0-5000,2,3,0,massive brick,Gable or saddle roof,New Standard,1,,42.1,,,,,,Concrete w/o reinforcement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,Other,INIES,No data,GLEISA,ABCD,PCMRODW,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,84886.93,12.57584148,848.8693,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7449,,,,,,,,,,,,,,,,,,8.7449,,,12.57584148,8.570493644,1.898931531,1.636812355,,0.640179119,0.204076951,0.687503704,,,,,,,,3.366361481,,,,,,,,1.493660741,,,,,,,,2.604604444,,,,,,,,3.6722,,,,,,,,0.581933333,,,,,,,,79.51754175,1.590350835,114.3523654,2.287047308,1.178037656,0.023560753,,,0.681504586,0.150998367,0.130155295,,0.05090547,0.016227697,0.850488098,0.059429946,0.03860971,-0.001649589,0.05198227,0.200231947
FR,CSTB368,CSTB,CSTB,Residential,Single family house,New Built,France,,,2015-2019,,France,268,,0-5000,6,2,0,massive brick,Gable or saddle roof,New Standard,2,,42,,,,,,Concrete w/o reinforcement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,Other,INIES,No data,GLEISA,ABCD,PCMRODW,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,172717.83,12.8893903,575.7261,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6298,,,,,,,,,,,,,,,,,,8.6298,,,12.8893903,8.784178601,1.946276891,1.677622394,,0.656140468,0.209165127,0.524466418,,,,,,,,4.044575373,,,,,,,,1.268058955,,,,,,,,2.804406716,,,,,,,,3.666418657,,,,,,,,0.581017164,,,,,,,,77.58318872,1.551663774,115.8775406,2.317550812,1.736937061,0.034738741,,,0.681504586,0.150998367,0.130155295,,0.05090547,0.016227697,0.850488098,0.059429946,0.03860971,-0.001649589,0.05198227,0.200231947
FR,CSTB369,CSTB,CSTB,Residential,Single family house,New Built,France,,,2015-2019,,France,178,,0-5000,3,2,0,massive brick,Other,New Standard,,,35.4,,,,,,Concrete w/o reinforcement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,Other,INIES,No data,GLEISA,ABCD,PCMRODW,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,108120.32,12.14835056,720.8021333,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8803,,,,,,,,,,,,,,,,,,6.8803,,,12.14835056,8.279156622,1.834381101,1.581172149,,0.618417493,0.197139758,0.391965169,,,,,,,,3.132329213,,,,,,,,1.56101236,,,,,,,,2.704010112,,,,,,,,3.66,,,,,,,,0.58,,,,,,,,82.31570162,1.646314032,145.3424996,2.906849992,1.387343286,0.027746866,,,0.681504586,0.150998367,0.130155295,,0.05090547,0.016227697,0.850488098,0.059429946,0.03860971,-0.001649589,0.05198227,0.200231947
FR,CSTB370,CSTB,CSTB,Residential,Single family house,New Built,France,,,2015-2019,,France,163,,0-5000,2,2,0,massive brick,Gable or saddle roof,New Standard,2,,32.7,,,,,,Concrete w/o reinforcement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,Other,INIES,No data,GLEISA,ABCD,PCMRODW,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,99090.69,12.15836687,990.9069,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.519,,,,,,,,,,,,,,,,,,6.519,,,12.15836687,8.285982783,1.835893547,1.582475824,,0.618927377,0.1973023,0.621334969,,,,,,,,3.066520245,,,,,,,,1.378478528,,,,,,,,2.715158282,,,,,,,,3.668757055,,,,,,,,0.58138773,,,,,,,,82.24788827,1.644957765,153.3977604,3.067955208,1.009176543,0.020183531,,,0.681504586,0.150998367,0.130155295,,0.05090547,0.016227697,0.850488098,0.059429946,0.03860971,-0.001649589,0.05198227,0.200231947
FR,CSTB371,CSTB,CSTB,Residential,Multi-family house,New Built,France,,,2015-2019,,France,420,,0-5000,11,3,0,massive brick,Flat roof,New Standard,1,,58.2,,,,,,Concrete w/o reinforcement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,Other,INIES,No data,GLEISA,ABCD,PCMRODW,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,326930.5,15.56811905,594.4190909,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7917,,,,,,,,,,,,,,,,,,12.7917,,,15.56811905,10.60974453,2.350760559,2.026273124,,0.792502414,0.252634726,0.845446667,,,,,,,,5.009987619,,,,,,,,2.421544762,,,,,,,,3.61052,,,,,,,,1.699265714,,,,,,,,1.456159524,,,,,,,,64.23383563,1.284676713,78.17569205,1.563513841,1.682314743,0.033646295,,,0.681504586,0.150998367,0.130155295,,0.05090547,0.016227697,0.850488098,0.059429946,0.03860971,-0.001649589,0.05198227,0.200231947
FR,CSTB372,CSTB,CSTB,Residential,Single family house,New Built,France,,,2015-2019,,France,126,,0-5000,2,2,0,massive brick,Gable or saddle roof,New Standard,2,,40.7,,,,,,Concrete w/o reinforcement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,Other,INIES,No data,GLEISA,ABCD,PCMRODW,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,74630.34,11.84608571,746.3034,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5182,,,,,,,,,,,,,,,,,,8.5182,,,11.84608571,8.073161742,1.788739602,1.541830778,,0.603030558,0.192234695,0.665469841,,,,,,,,3.058114286,,,,,,,,1.073765079,,,,,,,,2.680438095,,,,,,,,3.664357143,,,,,,,,0.580690476,,,,,,,,84.41606993,1.688321399,117.3956939,2.347913879,1.339937618,0.026798752,,,0.681504586,0.150998367,0.130155295,,0.05090547,0.016227697,0.850488098,0.059429946,0.03860971,-0.001649589,0.05198227,0.200231947
FR,CSTB373,CSTB,CSTB,Residential,Single family house,New Built,France,,,2015-2019,,France,139,,0-5000,2,2,0,massive brick,Gable or saddle roof,New Standard,2,,34.4,,,,,,Concrete w/o reinforcement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,Other,INIES,No data,GLEISA,ABCD,PCMRODW,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,82756.16,11.90736115,827.5616,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0572,,,,,,,,,,,,,,,,,,7.0572,,,11.90736115,8.114921233,1.797992093,1.549806101,,0.606149813,0.193229055,0.652418705,,,,,,,,3.028519424,,,,,,,,1.310371223,,,,,,,,2.541864748,,,,,,,,3.671585612,,,,,,,,0.581835971,,,,,,,,83.98166372,1.679633274,141.6992575,2.83398515,1.208369262,0.024167385,,,0.681504586,0.150998367,0.130155295,,0.05090547,0.016227697,0.850488098,0.059429946,0.03860971,-0.001649589,0.05198227,0.200231947
FR,CSTB374,CSTB,CSTB,Residential,Single family house,New Built,France,,,2015-2019,,France,172,,0-5000,2,2,0,massive brick,Gable or saddle roof,New Advanced,2,,17.3,,,,,,Concrete w/o reinforcement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,Other,INIES,No data,GLEISA,ABCD,PCMRODW,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,102627.94,11.9334814,1026.2794,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.291,,,,,,,,,,,,,,,,,,1.291,,,11.9334814,8.1327223,1.801936207,1.553205789,,0.607479477,0.193652926,0.677272093,,,,,,,,3.043948837,,,,,,,,1.295072093,,,,,,,,2.679205814,,,,,,,,3.657659302,,,,,,,,0.57962907,,,,,,,,83.79784297,1.675956859,774.5933385,15.49186677,0.974393523,0.01948787,,,0.681504586,0.150998367,0.130155295,,0.05090547,0.016227697,0.850488098,0.059429946,0.03860971,-0.001649589,0.05198227,0.200231947
FR,CSTB375,CSTB,CSTB,Residential,Single family house,New Built,France,,,2015-2019,,France,138,,0-5000,2,2,1,massive brick,Gable or saddle roof,New Standard,2,,37.8,,,,,,Concrete w/o reinforcement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,Other,INIES,No data,GLEISA,ABCD,PCMRODW,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,96757.72,14.02285797,967.5772,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6569,,,,,,,,,,,,,,,,,,7.6569,,,14.02285797,9.556642018,2.117428659,1.825149213,,0.713840173,0.227558697,2.069988406,,,,,,,,3.265772464,,,,,,,,1.65903913,,,,,,,,2.661501449,,,,,,,,3.664243478,,,,,,,,0.580672464,,,,,,,,71.31213923,1.426242785,130.6011571,2.612023143,1.033509264,0.020670185,,,0.681504586,0.150998367,0.130155295,,0.05090547,0.016227697,0.850488098,0.059429946,0.03860971,-0.001649589,0.05198227,0.200231947
FR,CSTB376,CSTB,CSTB,Residential,Single family house,New Built,France,,,2015-2019,,France,147,,0-5000,2,2,1,massive brick,Gable or saddle roof,New Standard,1,,21.8,,,,,,Concrete w/o reinforcement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,Other,INIES,No data,GLEISA,ABCD,PCMRODW,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,88740.2,12.0734966,887.402,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6345,,,,,,,,,,,,,,,,,,1.6345,,,12.0734966,8.228143303,1.823078274,1.571429509,,0.614607016,0.19592505,0.753480272,,,,,,,,3.189470748,,,,,,,,1.125093878,,,,,,,,2.761466667,,,,,,,,3.662738776,,,,,,,,0.580434014,,,,,,,,82.82604727,1.656520945,611.8078923,12.23615785,1.126884997,0.0225377,,,0.681504586,0.150998367,0.130155295,,0.05090547,0.016227697,0.850488098,0.059429946,0.03860971,-0.001649589,0.05198227,0.200231947
FR,CSTB377,CSTB,CSTB,Residential,Single family house,New Built,France,,,2015-2019,,France,138,,0-5000,2,2,0,massive brick,Other,New Standard,1,,35.7,,,,,,Concrete w/o reinforcement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,Other,INIES,No data,GLEISA,ABCD,PCMRODW,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,88574.07,12.83682174,885.7407,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5742,,,,,,,,,,,,,,,,,,6.5742,,,12.83682174,8.748352887,1.938339124,1.670780318,,0.653464441,0.20831206,0.640744928,,,,,,,,3.221782609,,,,,,,,1.876257971,,,,,,,,2.727905797,,,,,,,,3.667691304,,,,,,,,0.581218841,,,,,,,,77.9009026,1.558018052,152.1097624,3.042195248,1.128998588,0.022579972,,,0.681504586,0.150998367,0.130155295,,0.05090547,0.016227697,0.850488098,0.059429946,0.03860971,-0.001649589,0.05198227,0.200231947
FR,CSTB378,CSTB,CSTB,Residential,Single family house,New Built,France,,,2015-2019,,France,205,,0-5000,3,2,0,massive brick,Other,New Standard,1,,32.3,,,,,,Concrete w/o reinforcement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,Other,INIES,No data,GLEISA,ABCD,PCMRODW,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,128311.22,12.5181678,855.4081333,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1897,,,,,,,,,,,,,,,,,,6.1897,,,12.5181678,8.531188769,1.8902229,1.629305821,,0.637243213,0.20314104,0.569146341,,,,,,,,3.233516098,,,,,,,,1.652732683,,,,,,,,2.822190244,,,,,,,,3.66,,,,,,,,0.58,,,,,,,,79.8838948,1.597677896,161.5587185,3.23117437,1.169032607,0.023380652,,,0.681504586,0.150998367,0.130155295,,0.05090547,0.016227697,0.850488098,0.059429946,0.03860971,-0.001649589,0.05198227,0.200231947
FR,CSTB379,CSTB,CSTB,Residential,Multi-family house,New Built,France,,,2015-2019,,France,4786.9,,0-5000,163,7,2,frame concrete,Flat roof,,2,,,,,,,,Concrete w/o reinforcement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,Other,INIES,No data,GLEISA,ABCD,PCMRODW,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,3969478.37,16.58475577,487.0525607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.58475577,11.30258712,2.504271044,2.158593776,,0.844254784,0.2691324,2.450211619,,,,,,,,5.413969291,,,,,,,,1.877124068,,,,,,,,2.048141302,,,,,,,,2.56,,,,,,,,0.64,,,,,,,,60.29633561,1.205926712,,,2.053166497,0.04106333,,,0.681504586,0.150998367,0.130155295,,0.05090547,0.016227697,0.850488098,0.059429946,0.03860971,-0.001649589,0.05198227,0.200231947
FR,CSTB380,CSTB,CSTB,Residential,Single family house,New Built,France,,,2015-2019,,France,133,,0-5000,2,2,0,massive brick,Gable or saddle roof,New Standard,2,,20.9,,,,,,Concrete w/o reinforcement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,Other,INIES,No data,GLEISA,ABCD,PCMRODW,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,81013.34,12.18245714,810.1334,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5563,,,,,,,,,,,,,,,,,,1.5563,,,12.18245714,8.302400413,1.839531139,1.585611301,,0.620153704,0.197693229,0.570356391,,,,,,,,3.059010526,,,,,,,,1.604022556,,,,,,,,2.708807519,,,,,,,,3.659449624,,,,,,,,0.579912782,,,,,,,,82.0852467,1.641704934,642.549637,12.85099274,1.234364612,0.024687292,,,0.681504586,0.150998367,0.130155295,,0.05090547,0.016227697,0.850488098,0.059429946,0.03860971,-0.001649589,0.05198227,0.200231947
